Date,Allegany_HPI_AllTransactions,Allegany_Civilian_Labor_Force,Allegany_Employment_Count,Allegany_Poverty_All_Ages,Allegany_Active_Listings,Allegany_Median_Listing_Price,Allegany_Permits_Annual,Allegany_Real_GDP,Allegany_Population_Annual,Allegany_Unemployed_Persons,Allegany_Unemployment_Rate,Anne Arundel_HPI_AllTransactions,Anne Arundel_Civilian_Labor_Force,Anne Arundel_Employment_Count,Anne Arundel_Poverty_All_Ages,Anne Arundel_Active_Listings,Anne Arundel_Median_Listing_Price,Anne Arundel_Permits_Annual,Anne Arundel_Real_GDP,Anne Arundel_Population_Annual,Anne Arundel_Unemployed_Persons,Anne Arundel_Unemployment_Rate,Baltimore County_HPI_AllTransactions,Baltimore County_Civilian_Labor_Force,Baltimore County_Employment_Count,Baltimore County_Poverty_All_Ages,Baltimore County_Active_Listings,Baltimore County_Median_Listing_Price,Baltimore County_Permits_Annual,Baltimore County_Real_GDP,Baltimore County_Population_Annual,Baltimore County_Unemployed_Persons,Baltimore County_Unemployment_Rate,Baltimore City_HPI_AllTransactions,Baltimore City_Civilian_Labor_Force,Baltimore City_Employment_Count,Baltimore City_Poverty_All_Ages,Baltimore City_Active_Listings,Baltimore City_Median_Listing_Price,Baltimore City_Permits_Annual,Baltimore City_Real_GDP,Baltimore City_Population_Annual,Baltimore City_Unemployed_Persons,Baltimore City_Unemployment_Rate,Calvert_HPI_AllTransactions,Calvert_Civilian_Labor_Force,Calvert_Employment_Count,Calvert_Poverty_All_Ages,Calvert_Active_Listings,Calvert_Median_Listing_Price,Calvert_Permits_Annual,Calvert_Real_GDP,Calvert_Population_Annual,Calvert_Unemployed_Persons,Calvert_Unemployment_Rate,Caroline_HPI_AllTransactions,Caroline_Civilian_Labor_Force,Caroline_Employment_Count,Caroline_Poverty_All_Ages,Caroline_Permits_Annual,Caroline_Real_GDP,Caroline_Population_Annual,Caroline_Unemployed_Persons,Caroline_Unemployment_Rate,Carroll_HPI_AllTransactions,Carroll_Civilian_Labor_Force,Carroll_Employment_Count,Carroll_Poverty_All_Ages,Carroll_Active_Listings,Carroll_Median_Listing_Price,Carroll_Permits_Annual,Carroll_Real_GDP,Carroll_Population_Annual,Carroll_Unemployed_Persons,Carroll_Unemployment_Rate,Cecil_HPI_AllTransactions,Cecil_Civilian_Labor_Force,Cecil_Employment_Count,Cecil_Poverty_All_Ages,Cecil_Active_Listings,Cecil_Median_Listing_Price,Cecil_Permits_Annual,Cecil_Real_GDP,Cecil_Population_Annual,Cecil_Unemployed_Persons,Cecil_Unemployment_Rate,Charles_HPI_AllTransactions,Charles_Civilian_Labor_Force,Charles_Employment_Count,Charles_Poverty_All_Ages,Charles_Active_Listings,Charles_Median_Listing_Price,Charles_Permits_Annual,Charles_Real_GDP,Charles_Population_Annual,Charles_Unemployed_Persons,Charles_Unemployment_Rate,Dorchester_HPI_AllTransactions,Dorchester_Civilian_Labor_Force,Dorchester_Employment_Count,Dorchester_Poverty_All_Ages,Dorchester_Permits_Annual,Dorchester_Real_GDP,Dorchester_Population_Annual,Dorchester_Unemployed_Persons,Dorchester_Unemployment_Rate,Frederick_HPI_AllTransactions,Frederick_Civilian_Labor_Force,Frederick_Employment_Count,Frederick_Poverty_All_Ages,Frederick_Active_Listings,Frederick_Median_Listing_Price,Frederick_Permits_Annual,Frederick_Real_GDP,Frederick_Population_Annual,Frederick_Unemployed_Persons,Frederick_Unemployment_Rate,Garrett_HPI_AllTransactions,Garrett_Civilian_Labor_Force,Garrett_Employment_Count,Somerset_HPI_AllTransactions,Somerset_Civilian_Labor_Force,Somerset_Employment_Count,Somerset_Poverty_All_Ages,Somerset_Permits_Annual,Somerset_Real_GDP,Somerset_Population_Annual,Somerset_Unemployed_Persons,Somerset_Unemployment_Rate,St. Mary's_HPI_AllTransactions,St. Mary's_Civilian_Labor_Force,St. Mary's_Employment_Count,St. Mary's_Poverty_All_Ages,St. Mary's_Active_Listings,St. Mary's_Median_Listing_Price,St. Mary's_Permits_Annual,St. Mary's_Real_GDP,St. Mary's_Population_Annual,St. Mary's_Unemployed_Persons,St. Mary's_Unemployment_Rate,Talbot_HPI_AllTransactions,Talbot_Civilian_Labor_Force,Talbot_Employment_Count,Talbot_Poverty_All_Ages,Talbot_Permits_Annual,Talbot_Real_GDP,Talbot_Population_Annual,Talbot_Unemployed_Persons,Talbot_Unemployment_Rate,Washington_HPI_AllTransactions,Washington_Civilian_Labor_Force,Washington_Employment_Count,Washington_Poverty_All_Ages,Washington_Active_Listings,Washington_Median_Listing_Price,Washington_Permits_Annual,Washington_Real_GDP,Washington_Population_Annual,Washington_Unemployed_Persons,Washington_Unemployment_Rate,Wicomico_HPI_AllTransactions,Wicomico_Civilian_Labor_Force,Wicomico_Employment_Count,Wicomico_Poverty_All_Ages,Wicomico_Active_Listings,Wicomico_Median_Listing_Price,Wicomico_Permits_Annual,Wicomico_Real_GDP,Wicomico_Population_Annual,Wicomico_Unemployed_Persons,Wicomico_Unemployment_Rate,Worcester_HPI_AllTransactions,Worcester_Civilian_Labor_Force,Worcester_Employment_Count,Worcester_Poverty_All_Ages,Worcester_Active_Listings,Worcester_Median_Listing_Price,Worcester_Permits_Annual,Worcester_Real_GDP,Worcester_Population_Annual,Worcester_Unemployed_Persons,Worcester_Unemployment_Rate
2016-09-30,134.09,29286.0,27643.0,20.0,484.0,109700.0,49.0,2851350.0,72.501,1643.0,5.6,178.21,299318.0,288422.0,6.0,2738.0,391872.0,2656.0,47215637.0,563.133,10896.0,3.6,163.26,439741.0,420455.0,9.1,3161.0,249900.0,1312.0,50529775.0,827.796,19286.0,4.4,185.38,303750.0,367.1,22.7,3107.0,129900.0,1293.0,45526820.0,622.831,17148.0,5.6,159.31,47641.0,45900.0,5.9,686.0,352650.0,332.0,4834802.0,90.542,1741.0,3.7,138.1,16340.0,15592.0,14.4,46.0,1308652.0,32.601,748.0,4.6,161.57,91048.0,87925.0,6.2,779.0,344900.0,319.0,6138260.0,167.201,3123.0,3.4,143.98,49858.0,47442.0,10.0,668.0,249900.0,109.0,4024844.0,102.453,2416.0,4.8,150.98,84091.0,80818.0,7.1,840.0,323225.0,1214.0,5740970.0,155.775,3273.0,3.9,131.59,15802.0,14940.0,18.1,36.0,1285379.0,32.431,862.0,5.5,159.6,138955.0,134234.0,7.4,1147.0,351815.0,1303.0,12924134.0,245.145,4721.0,3.4,155.2,14053.0,13367.0,138.19,9808.0,9257.0,25.8,181.0,1046693.0,25.705,551.0,5.6,157.03,57121.0,55048.0,8.7,709.0,293450.0,641.0,6963774.0,111.092,2073.0,3.6,154.05,18296.0,17572.0,10.4,73.0,2096958.0,37.431,724.0,4.0,137.43,72681.0,69242.0,12.0,776.0,195225.0,320.0,6852783.0,149.16,3439.0,4.7,135.25,51952.0,49236.0,14.7,501.0,169225.0,137.0,4995490.0,101.82,2716.0,5.2,158.38,27103.0,25694.0,11.3,1413.0,289900.0,266.0,2819050.0,51.472,1409.0,5.2
2016-10-31,134.09,29821.0,28115.0,20.0,483.0,104900.0,49.0,2851350.0,72.501,1706.0,5.7,178.21,301229.0,289917.0,6.0,2733.0,394950.0,2656.0,47215637.0,563.133,11312.0,3.8,163.26,443063.0,422832.0,9.1,3105.0,249900.0,1312.0,50529775.0,827.796,20231.0,4.6,185.38,306189.0,366.8,22.7,3118.0,129900.0,1293.0,45526820.0,622.831,18017.0,5.9,159.31,48197.0,46382.0,5.9,643.0,349900.0,332.0,4834802.0,90.542,1815.0,3.8,138.1,16446.0,15671.0,14.4,46.0,1308652.0,32.601,775.0,4.7,161.57,91732.0,88489.0,6.2,757.0,346990.0,319.0,6138260.0,167.201,3243.0,3.5,143.98,50345.0,47846.0,10.0,648.0,249000.0,109.0,4024844.0,102.453,2499.0,5.0,150.98,84788.0,81330.0,7.1,830.0,329000.0,1214.0,5740970.0,155.775,3458.0,4.1,131.59,15797.0,14921.0,18.1,36.0,1285379.0,32.431,876.0,5.5,159.6,140096.0,135157.0,7.4,1116.0,359999.0,1303.0,12924134.0,245.145,4939.0,3.5,155.2,13936.0,13243.0,138.19,10005.0,9408.0,25.8,181.0,1046693.0,25.705,597.0,6.0,157.03,57826.0,55704.0,8.7,667.0,284969.0,641.0,6963774.0,111.092,2122.0,3.7,154.05,18154.0,17397.0,10.4,73.0,2096958.0,37.431,757.0,4.2,137.43,73564.0,69916.0,12.0,744.0,194995.0,320.0,6852783.0,149.16,3648.0,5.0,135.25,52867.0,49902.0,14.7,466.0,159900.0,137.0,4995490.0,101.82,2965.0,5.6,158.38,25255.0,23523.0,11.3,1413.0,289900.0,266.0,2819050.0,51.472,1732.0,6.9
2016-11-30,134.09,29561.0,27954.0,20.0,462.0,103919.0,49.0,2851350.0,72.501,1607.0,5.4,178.21,301072.0,290499.0,6.0,2501.0,394929.0,2656.0,47215637.0,563.133,10573.0,3.5,163.26,442302.0,423305.0,9.1,2947.0,249900.0,1312.0,50529775.0,827.796,18997.0,4.3,185.38,305930.0,368.3,22.7,3057.0,129900.0,1293.0,45526820.0,622.831,17125.0,5.6,159.31,47975.0,46330.0,5.9,611.0,355400.0,332.0,4834802.0,90.542,1645.0,3.4,138.1,16086.0,15316.0,14.4,46.0,1308652.0,32.601,770.0,4.8,161.57,91181.0,88260.0,6.2,702.0,349925.0,319.0,6138260.0,167.201,2921.0,3.2,143.98,50275.0,47908.0,10.0,607.0,242450.0,109.0,4024844.0,102.453,2367.0,4.7,150.98,84874.0,81680.0,7.1,771.0,327498.0,1214.0,5740970.0,155.775,3194.0,3.8,131.59,15342.0,14461.0,18.1,36.0,1285379.0,32.431,881.0,5.7,159.6,139208.0,134746.0,7.4,1084.0,359998.0,1303.0,12924134.0,245.145,4462.0,3.2,155.2,13632.0,12919.0,138.19,9789.0,9214.0,25.8,181.0,1046693.0,25.705,575.0,5.9,157.03,57417.0,55468.0,8.7,641.0,279375.0,641.0,6963774.0,111.092,1949.0,3.4,154.05,17794.0,17028.0,10.4,73.0,2096958.0,37.431,766.0,4.3,137.43,74148.0,70668.0,12.0,705.0,197175.0,320.0,6852783.0,149.16,3480.0,4.7,135.25,52415.0,49458.0,14.7,454.0,159900.0,137.0,4995490.0,101.82,2957.0,5.6,158.38,24205.0,21685.0,11.3,1384.0,295200.0,266.0,2819050.0,51.472,2520.0,10.4
2016-12-31,133.19,29317.0,27504.0,17.2,443.0,99900.0,41.0,3018531.0,72.084,1813.0,6.2,182.0,300231.0,290188.0,7.0,2242.0,389900.0,2394.0,49025912.0,567.434,10043.0,3.3,167.24,441743.0,423190.0,9.0,2584.0,248000.0,1293.0,52151190.0,828.941,18553.0,4.2,191.84,305566.0,368.9,21.8,2790.0,127500.0,943.0,47013422.0,616.542,17083.0,5.6,162.13,48456.0,46834.0,5.8,534.0,349900.0,236.0,5218595.0,91.116,1622.0,3.3,143.09,16418.0,15633.0,15.3,85.0,1345853.0,32.834,785.0,4.8,164.5,91305.0,88498.0,5.5,609.0,349500.0,294.0,6174728.0,167.189,2807.0,3.1,148.57,50565.0,48147.0,10.0,553.0,239995.0,78.0,4293775.0,102.609,2418.0,4.8,154.5,84527.0,81468.0,7.4,710.0,329600.0,869.0,6094050.0,157.474,3059.0,3.6,132.86,15383.0,14436.0,17.4,81.0,1278658.0,32.268,947.0,6.2,163.24,139555.0,135238.0,6.9,911.0,355900.0,1906.0,13212871.0,247.269,4317.0,3.1,159.65,14087.0,13214.0,135.56,10028.0,9396.0,24.3,25.0,1057026.0,25.873,632.0,6.3,157.76,58080.0,56226.0,9.1,588.0,275000.0,698.0,7172852.0,111.886,1854.0,3.2,153.28,17949.0,17187.0,10.4,50.0,2108495.0,37.17,762.0,4.2,140.79,74414.0,70872.0,13.2,635.0,199900.0,200.0,7124886.0,149.715,3542.0,4.8,137.09,53115.0,49952.0,18.0,449.0,155000.0,171.0,5091969.0,102.246,3163.0,6.0,162.39,24286.0,21231.0,11.4,1285.0,294900.0,233.0,2863621.0,51.508,3055.0,12.6
2017-01-31,133.19,29139.0,26872.0,17.2,419.0,99600.0,41.0,3018531.0,72.084,2267.0,7.8,182.0,300422.0,288773.0,7.0,2074.0,384900.0,2394.0,49025912.0,567.434,11649.0,3.9,167.24,440622.0,419150.0,9.0,2341.0,242214.0,1293.0,52151190.0,828.941,21472.0,4.9,191.84,301328.0,368.2,21.8,2592.0,125000.0,943.0,47013422.0,616.542,19308.0,6.4,162.13,48541.0,46619.0,5.8,512.0,345725.0,236.0,5218595.0,91.116,1922.0,4.0,143.09,16414.0,15469.0,15.3,85.0,1345853.0,32.834,945.0,5.8,164.5,91433.0,87828.0,5.5,562.0,344675.0,294.0,6174728.0,167.189,3605.0,3.9,148.57,50547.0,47639.0,10.0,520.0,239900.0,78.0,4293775.0,102.609,2908.0,5.8,154.5,85215.0,81700.0,7.4,658.0,329900.0,869.0,6094050.0,157.474,3515.0,4.1,132.86,15271.0,14194.0,17.4,81.0,1278658.0,32.268,1077.0,7.1,163.24,141949.0,136602.0,6.9,831.0,360973.0,1906.0,13212871.0,247.269,5347.0,3.8,159.65,14196.0,13097.0,135.56,9939.0,9164.0,24.3,25.0,1057026.0,25.873,775.0,7.8,157.76,58352.0,56079.0,9.1,574.0,275000.0,698.0,7172852.0,111.886,2273.0,3.9,153.28,18046.0,17069.0,10.4,50.0,2108495.0,37.17,977.0,5.4,140.79,73404.0,69285.0,13.2,589.0,199400.0,200.0,7124886.0,149.715,4119.0,5.6,137.09,52397.0,48849.0,18.0,411.0,150000.0,171.0,5091969.0,102.246,3548.0,6.8,162.39,23956.0,20463.0,11.4,1224.0,289000.0,233.0,2863621.0,51.508,3493.0,14.6
2017-02-28,133.19,29609.0,27405.0,17.2,416.0,99250.0,41.0,3018531.0,72.084,2204.0,7.4,182.0,301117.0,289532.0,7.0,2039.0,391423.0,2394.0,49025912.0,567.434,11585.0,3.8,167.24,441449.0,420236.0,9.0,2216.0,253950.0,1293.0,52151190.0,828.941,21213.0,4.8,191.84,301233.0,368.0,21.8,2498.0,124950.0,943.0,47013422.0,616.542,18736.0,6.2,162.13,49033.0,47137.0,5.8,488.0,349900.0,236.0,5218595.0,91.116,1896.0,3.9,143.09,16692.0,15736.0,15.3,85.0,1345853.0,32.834,956.0,5.7,164.5,91866.0,88291.0,5.5,536.0,346000.0,294.0,6174728.0,167.189,3575.0,3.9,148.57,50385.0,47537.0,10.0,497.0,232450.0,78.0,4293775.0,102.609,2848.0,5.7,154.5,85829.0,82297.0,7.4,651.0,334990.0,869.0,6094050.0,157.474,3532.0,4.1,132.86,15509.0,14443.0,17.4,81.0,1278658.0,32.268,1066.0,6.9,163.24,142369.0,137044.0,6.9,783.0,366616.0,1906.0,13212871.0,247.269,5325.0,3.7,159.65,14243.0,13105.0,135.56,10141.0,9401.0,24.3,25.0,1057026.0,25.873,740.0,7.3,157.76,59010.0,56724.0,9.1,553.0,279950.0,698.0,7172852.0,111.886,2286.0,3.9,153.28,18197.0,17267.0,10.4,50.0,2108495.0,37.17,930.0,5.1,140.79,73179.0,69058.0,13.2,557.0,198975.0,200.0,7124886.0,149.715,4121.0,5.6,137.09,53321.0,49788.0,18.0,406.0,157450.0,171.0,5091969.0,102.246,3533.0,6.6,162.39,24347.0,21118.0,11.4,1251.0,295100.0,233.0,2863621.0,51.508,3229.0,13.3
2017-03-31,133.19,29856.0,27799.0,17.2,413.0,95000.0,41.0,3018531.0,72.084,2057.0,6.9,182.0,303212.0,292362.0,7.0,2101.0,406249.0,2394.0,49025912.0,567.434,10850.0,3.6,167.24,444699.0,424742.0,9.0,2255.0,259950.0,1293.0,52151190.0,828.941,19957.0,4.5,191.84,303504.0,368.2,21.8,2586.0,129900.0,943.0,47013422.0,616.542,18067.0,6.0,162.13,49025.0,47289.0,5.8,529.0,350261.0,236.0,5218595.0,91.116,1736.0,3.5,143.09,16996.0,16139.0,15.3,85.0,1345853.0,32.834,857.0,5.0,164.5,92625.0,89366.0,5.5,542.0,359000.0,294.0,6174728.0,167.189,3259.0,3.5,148.57,50903.0,48189.0,10.0,514.0,244150.0,78.0,4293775.0,102.609,2714.0,5.3,154.5,86679.0,83354.0,7.4,628.0,342975.0,869.0,6094050.0,157.474,3325.0,3.8,132.86,15739.0,14735.0,17.4,81.0,1278658.0,32.268,1004.0,6.4,163.24,143669.0,138830.0,6.9,838.0,372400.0,1906.0,13212871.0,247.269,4839.0,3.4,159.65,14346.0,13296.0,135.56,10292.0,9640.0,24.3,25.0,1057026.0,25.873,652.0,6.3,157.76,59180.0,57064.0,9.1,567.0,289900.0,698.0,7172852.0,111.886,2116.0,3.6,153.28,18324.0,17497.0,10.4,50.0,2108495.0,37.17,827.0,4.5,140.79,73668.0,69847.0,13.2,555.0,207900.0,200.0,7124886.0,149.715,3821.0,5.2,137.09,53883.0,50769.0,18.0,391.0,166397.0,171.0,5091969.0,102.246,3114.0,5.8,162.39,24989.0,22238.0,11.4,1244.0,299700.0,233.0,2863621.0,51.508,2751.0,11.0
2017-04-30,133.19,29489.0,27812.0,17.2,422.0,96000.0,41.0,3018531.0,72.084,1677.0,5.7,182.0,303899.0,293818.0,7.0,2241.0,424900.0,2394.0,49025912.0,567.434,10081.0,3.3,167.24,445100.0,427329.0,9.0,2409.0,269000.0,1293.0,52151190.0,828.941,17771.0,4.0,191.84,303972.0,367.9,21.8,2618.0,138500.0,943.0,47013422.0,616.542,16747.0,5.5,162.13,48651.0,47119.0,5.8,563.0,359999.0,236.0,5218595.0,91.116,1532.0,3.1,143.09,17241.0,16537.0,15.3,85.0,1345853.0,32.834,704.0,4.1,164.5,92644.0,89914.0,5.5,554.0,360000.0,294.0,6174728.0,167.189,2730.0,2.9,148.57,50821.0,48580.0,10.0,547.0,251682.0,78.0,4293775.0,102.609,2241.0,4.4,154.5,86626.0,83438.0,7.4,636.0,347500.0,869.0,6094050.0,157.474,3188.0,3.7,132.86,15938.0,15089.0,17.4,81.0,1278658.0,32.268,849.0,5.3,163.24,143124.0,139005.0,6.9,938.0,375000.0,1906.0,13212871.0,247.269,4119.0,2.9,159.65,13900.0,13183.0,135.56,10121.0,9557.0,24.3,25.0,1057026.0,25.873,564.0,5.6,157.76,58853.0,57027.0,9.1,574.0,298575.0,698.0,7172852.0,111.886,1826.0,3.1,153.28,18421.0,17786.0,10.4,50.0,2108495.0,37.17,635.0,3.4,140.79,73329.0,70235.0,13.2,593.0,209995.0,200.0,7124886.0,149.715,3094.0,4.2,137.09,52732.0,50150.0,18.0,373.0,159900.0,171.0,5091969.0,102.246,2582.0,4.9,162.39,25516.0,23486.0,11.4,1221.0,299250.0,233.0,2863621.0,51.508,2030.0,8.0
2017-05-31,133.19,29277.0,27686.0,17.2,440.0,97850.0,41.0,3018531.0,72.084,1591.0,5.4,182.0,304827.0,294541.0,7.0,2468.0,424900.0,2394.0,49025912.0,567.434,10286.0,3.4,167.24,446255.0,428053.0,9.0,2626.0,277395.0,1293.0,52151190.0,828.941,18202.0,4.1,191.84,304307.0,370.4,21.8,2738.0,140075.0,943.0,47013422.0,616.542,16168.0,5.3,162.13,48502.0,46866.0,5.8,592.0,359623.0,236.0,5218595.0,91.116,1636.0,3.4,143.09,16724.0,16032.0,15.3,85.0,1345853.0,32.834,692.0,4.1,164.5,92555.0,89633.0,5.5,593.0,369901.0,294.0,6174728.0,167.189,2922.0,3.2,148.57,50539.0,48268.0,10.0,554.0,272470.0,78.0,4293775.0,102.609,2271.0,4.5,154.5,86396.0,83273.0,7.4,695.0,364450.0,869.0,6094050.0,157.474,3123.0,3.6,132.86,15563.0,14765.0,17.4,81.0,1278658.0,32.268,798.0,5.1,163.24,142854.0,138401.0,6.9,1031.0,379263.0,1906.0,13212871.0,247.269,4453.0,3.1,159.65,13992.0,13331.0,135.56,9902.0,9372.0,24.3,25.0,1057026.0,25.873,530.0,5.4,157.76,58484.0,56554.0,9.1,602.0,298900.0,698.0,7172852.0,111.886,1930.0,3.3,153.28,18212.0,17518.0,10.4,50.0,2108495.0,37.17,694.0,3.8,140.79,73184.0,69982.0,13.2,614.0,221195.0,200.0,7124886.0,149.715,3202.0,4.4,137.09,52341.0,49900.0,18.0,373.0,162450.0,171.0,5091969.0,102.246,2441.0,4.7,162.39,26965.0,25371.0,11.4,1216.0,299900.0,233.0,2863621.0,51.508,1594.0,5.9
2017-06-30,133.19,29137.0,27322.0,17.2,450.0,96000.0,41.0,3018531.0,72.084,1815.0,6.2,182.0,308474.0,296592.0,7.0,2509.0,422450.0,2394.0,49025912.0,567.434,11882.0,3.9,167.24,450813.0,430774.0,9.0,2663.0,277000.0,1293.0,52151190.0,828.941,20039.0,4.4,191.84,308079.0,370.7,21.8,2827.0,139900.0,943.0,47013422.0,616.542,18216.0,5.9,162.13,49281.0,47357.0,5.8,599.0,350845.0,236.0,5218595.0,91.116,1924.0,3.9,143.09,17045.0,16296.0,15.3,85.0,1345853.0,32.834,749.0,4.4,164.5,93621.0,90274.0,5.5,619.0,377000.0,294.0,6174728.0,167.189,3347.0,3.6,148.57,50848.0,48327.0,10.0,527.0,265947.0,78.0,4293775.0,102.609,2521.0,5.0,154.5,87198.0,83473.0,7.4,703.0,362250.0,869.0,6094050.0,157.474,3725.0,4.3,132.86,15974.0,15112.0,17.4,81.0,1278658.0,32.268,862.0,5.4,163.24,144890.0,139845.0,6.9,1039.0,381445.0,1906.0,13212871.0,247.269,5045.0,3.5,159.65,14506.0,13771.0,135.56,9805.0,9211.0,24.3,25.0,1057026.0,25.873,594.0,6.1,157.76,59483.0,57062.0,9.1,601.0,299900.0,698.0,7172852.0,111.886,2421.0,4.1,153.28,18850.0,18051.0,10.4,50.0,2108495.0,37.17,799.0,4.2,140.79,74216.0,70697.0,13.2,613.0,224900.0,200.0,7124886.0,149.715,3519.0,4.7,137.09,51583.0,48963.0,18.0,375.0,164900.0,171.0,5091969.0,102.246,2620.0,5.1,162.39,30511.0,28993.0,11.4,1181.0,301450.0,233.0,2863621.0,51.508,1518.0,5.0
2017-07-31,133.19,29481.0,27720.0,17.2,469.0,95000.0,41.0,3018531.0,72.084,1761.0,6.0,182.0,311016.0,299160.0,7.0,2539.0,425000.0,2394.0,49025912.0,567.434,11856.0,3.8,167.24,454766.0,434396.0,9.0,2752.0,269900.0,1293.0,52151190.0,828.941,20370.0,4.5,191.84,310978.0,375.1,21.8,2834.0,139000.0,943.0,47013422.0,616.542,18617.0,6.0,162.13,49374.0,47417.0,5.8,629.0,349900.0,236.0,5218595.0,91.116,1957.0,4.0,143.09,17128.0,16377.0,15.3,85.0,1345853.0,32.834,751.0,4.4,164.5,94474.0,90965.0,5.5,615.0,369990.0,294.0,6174728.0,167.189,3509.0,3.7,148.57,51281.0,48595.0,10.0,523.0,268495.0,78.0,4293775.0,102.609,2686.0,5.2,154.5,88484.0,84702.0,7.4,688.0,359900.0,869.0,6094050.0,157.474,3782.0,4.3,132.86,15706.0,14866.0,17.4,81.0,1278658.0,32.268,840.0,5.3,163.24,145362.0,140194.0,6.9,1079.0,382920.0,1906.0,13212871.0,247.269,5168.0,3.6,159.65,14646.0,13928.0,135.56,9742.0,9143.0,24.3,25.0,1057026.0,25.873,599.0,6.1,157.76,59565.0,57090.0,9.1,599.0,304900.0,698.0,7172852.0,111.886,2475.0,4.2,153.28,18996.0,18235.0,10.4,50.0,2108495.0,37.17,761.0,4.0,140.79,74263.0,70721.0,13.2,602.0,225000.0,200.0,7124886.0,149.715,3542.0,4.8,137.09,51420.0,48704.0,18.0,383.0,164450.0,171.0,5091969.0,102.246,2716.0,5.3,162.39,31034.0,29598.0,11.4,1148.0,309450.0,233.0,2863621.0,51.508,1436.0,4.6
2017-08-31,133.19,28991.0,27271.0,17.2,458.0,99819.0,41.0,3018531.0,72.084,1720.0,5.9,182.0,308370.0,296818.0,7.0,2530.0,425000.0,2394.0,49025912.0,567.434,11552.0,3.7,167.24,450246.0,430185.0,9.0,2714.0,269900.0,1293.0,52151190.0,828.941,20061.0,4.5,191.84,309221.0,374.7,21.8,2856.0,139948.0,943.0,47013422.0,616.542,19463.0,6.3,162.13,48604.0,46759.0,5.8,631.0,342207.0,236.0,5218595.0,91.116,1845.0,3.8,143.09,16406.0,15669.0,15.3,85.0,1345853.0,32.834,737.0,4.5,164.5,93109.0,89780.0,5.5,630.0,360748.0,294.0,6174728.0,167.189,3329.0,3.6,148.57,50423.0,47766.0,10.0,523.0,263495.0,78.0,4293775.0,102.609,2657.0,5.3,154.5,86781.0,83102.0,7.4,719.0,353600.0,869.0,6094050.0,157.474,3679.0,4.2,132.86,15069.0,14205.0,17.4,81.0,1278658.0,32.268,864.0,5.7,163.24,142924.0,138160.0,6.9,1087.0,375000.0,1906.0,13212871.0,247.269,4764.0,3.3,159.65,14444.0,13740.0,135.56,9507.0,8906.0,24.3,25.0,1057026.0,25.873,601.0,6.3,157.76,58337.0,55975.0,9.1,579.0,302400.0,698.0,7172852.0,111.886,2362.0,4.0,153.28,18601.0,17853.0,10.4,50.0,2108495.0,37.17,748.0,4.0,140.79,73334.0,69766.0,13.2,595.0,228332.0,200.0,7124886.0,149.715,3568.0,4.9,137.09,50784.0,48129.0,18.0,366.0,161700.0,171.0,5091969.0,102.246,2655.0,5.2,162.39,30274.0,28843.0,11.4,1140.0,308075.0,233.0,2863621.0,51.508,1431.0,4.7
2017-09-30,133.19,29251.0,27739.0,17.2,438.0,99900.0,41.0,3018531.0,72.084,1512.0,5.2,182.0,307995.0,297733.0,7.0,2490.0,424900.0,2394.0,49025912.0,567.434,10262.0,3.3,167.24,449926.0,431503.0,9.0,2737.0,273325.0,1293.0,52151190.0,828.941,18423.0,4.1,191.84,306813.0,374.6,21.8,2949.0,149900.0,943.0,47013422.0,616.542,16415.0,5.4,162.13,48388.0,46720.0,5.8,598.0,349250.0,236.0,5218595.0,91.116,1668.0,3.4,143.09,16411.0,15757.0,15.3,85.0,1345853.0,32.834,654.0,4.0,164.5,93259.0,90284.0,5.5,592.0,359900.0,294.0,6174728.0,167.189,2975.0,3.2,148.57,50293.0,48063.0,10.0,517.0,260000.0,78.0,4293775.0,102.609,2230.0,4.4,154.5,86612.0,83436.0,7.4,766.0,350000.0,869.0,6094050.0,157.474,3176.0,3.7,132.86,15241.0,14480.0,17.4,81.0,1278658.0,32.268,761.0,5.0,163.24,142925.0,138400.0,6.9,1119.0,374900.0,1906.0,13212871.0,247.269,4525.0,3.2,159.65,13928.0,13297.0,135.56,9747.0,9217.0,24.3,25.0,1057026.0,25.873,530.0,5.4,157.76,57924.0,55954.0,9.1,531.0,299650.0,698.0,7172852.0,111.886,1970.0,3.4,153.28,18380.0,17703.0,10.4,50.0,2108495.0,37.17,677.0,3.7,140.79,73387.0,70236.0,13.2,613.0,225000.0,200.0,7124886.0,149.715,3151.0,4.3,137.09,51908.0,49480.0,18.0,381.0,160000.0,171.0,5091969.0,102.246,2428.0,4.7,162.39,27594.0,26313.0,11.4,1161.0,309900.0,233.0,2863621.0,51.508,1281.0,4.6
